level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,bottom,right,label
5,1,18,1,1,1,983,675,403,5,95, ,680,1386,0.0
2,1,19,0,0,0,61,672,56,4,-1,,676,117,0.0
3,1,19,1,0,0,61,672,56,4,-1,,676,117,0.0
4,1,19,1,1,0,61,672,56,4,-1,,676,117,0.0
5,1,19,1,1,1,61,672,56,4,95, ,676,117,0.0
2,1,20,0,0,0,1127,744,499,7,-1,,751,1626,0.0
3,1,20,1,0,0,1127,744,499,7,-1,,751,1626,0.0
4,1,20,1,1,0,1127,744,499,7,-1,,751,1626,0.0
5,1,20,1,1,1,1127,744,499,7,95, ,751,1626,0.0
2,1,21,0,0,0,544,745,351,3,-1,,748,895,0.0
3,1,21,1,0,0,544,745,351,3,-1,,748,895,0.0
4,1,21,1,1,0,544,745,351,3,-1,,748,895,0.0
5,1,21,1,1,1,544,745,351,3,95, ,748,895,0.0
2,1,22,0,0,0,62,742,333,5,-1,,747,395,0.0
3,1,22,1,0,0,62,742,333,5,-1,,747,395,0.0
4,1,22,1,1,0,62,742,333,5,-1,,747,395,0.0
5,1,22,1,1,1,62,742,333,5,95, ,747,395,0.0
2,1,23,0,0,0,60,730,6,364,-1,,1094,66,0.0
3,1,23,1,0,0,60,730,6,364,-1,,1094,66,0.0
4,1,23,1,1,0,60,730,6,364,-1,,1094,66,0.0
5,1,23,1,1,1,60,730,6,364,95, ,1094,66,0.0
2,1,24,0,0,0,1279,686,6,458,-1,,1144,1285,0.0
3,1,24,1,0,0,1279,686,6,458,-1,,1144,1285,0.0
4,1,24,1,1,0,1279,686,6,458,-1,,1144,1285,0.0
5,1,24,1,1,1,1279,686,6,458,95, ,1144,1285,0.0
2,1,25,0,0,0,943,1016,7,502,-1,,1518,950,0.0
3,1,25,1,0,0,943,1016,7,502,-1,,1518,950,0.0
4,1,25,1,1,0,943,1016,7,502,-1,,1518,950,0.0
5,1,25,1,1,1,943,1016,7,502,95, ,1518,950,0.0
2,1,26,0,0,0,1500,677,8,878,-1,,1555,1508,0.0
3,1,26,1,0,0,1500,677,8,878,-1,,1555,1508,0.0
4,1,26,1,1,0,1500,677,8,878,-1,,1555,1508,0.0
5,1,26,1,1,1,1500,677,8,878,95, ,1555,1508,0.0
2,1,27,0,0,0,62,515,1568,1176,-1,,1691,1630,0.0
3,1,27,1,0,0,62,515,1568,1176,-1,,1691,1630,0.0
4,1,27,1,1,0,144,515,1486,33,-1,,548,1630,0.0
5,1,27,1,1,1,144,515,49,18,96,GEO,533,193,0.0
5,1,27,1,1,2,210,516,17,16,95,A,532,227,0.0
5,1,27,1,1,3,244,516,65,17,96,HALL,533,309,0.0
5,1,27,1,1,4,578,516,111,18,77,0101535,534,689,0.0
5,1,27,1,1,5,707,512,11,42,28,|,554,718,0.0
5,1,27,1,1,6,735,531,69,13,19,Vehicle,544,804,0.0
5,1,27,1,1,7,811,521,69,23,38,NUMBER,544,880,0.0
5,1,27,1,1,8,913,512,79,42,64,LICENSE,554,992,0.0
5,1,27,1,1,9,1004,532,65,13,95,NUMBER,545,1069,0.0
5,1,27,1,1,10,1131,532,107,14,42,ADDRESS,546,1238,0.0
5,1,27,1,1,11,1217,521,21,34,97,OF,555,1238,0.0
5,1,27,1,1,12,1245,532,169,14,96,METER,546,1414,0.0
5,1,27,1,1,13,1308,521,32,34,95,AND,555,1340,0.0
5,1,27,1,1,14,1348,532,66,14,95,TRADER,546,1414,0.0
5,1,27,1,1,15,1479,524,151,24,37,|,548,1630,0.0
4,1,27,1,2,0,146,545,1484,35,-1,,580,1630,0.0
5,1,27,1,2,1,146,545,61,18,92,8800,563,207,0.0
5,1,27,1,2,2,229,554,12,2,90,-,556,241,0.0
5,1,27,1,2,3,262,545,29,18,92,6E,563,291,0.0
5,1,27,1,2,4,310,546,147,18,91,CROISSANT,564,457,0.0
5,1,27,1,2,5,737,554,20,12,96,No,566,757,0.0
5,1,27,1,2,6,766,553,19,13,77,BU,566,785,0.0
5,1,27,1,2,7,792,553,80,13,90,VEHICULE,566,872,0.0
5,1,27,1,2,8,922,554,168,13,96,NOMBRE,567,1090,0.0
5,1,27,1,2,9,998,546,21,31,90,DE,577,1019,0.0
5,1,27,1,2,10,1029,554,61,13,90,PERMIS,567,1090,0.0
5,1,27,1,2,11,1098,546,12,31,89,|,577,1110,0.0
5,1,27,1,2,12,1117,554,181,14,0,ADRESSE,568,1298,0.0
5,1,27,1,2,13,1215,546,21,31,96,DE,577,1236,0.0
5,1,27,1,2,14,1246,554,50,14,96,METRE,568,1296,0.0
5,1,27,1,2,15,1306,555,19,13,96,ET,568,1325,0.0
5,1,27,1,2,16,1336,555,16,13,81,OE,568,1352,0.0
5,1,27,1,2,17,1359,554,119,14,91,COMMERCANT,568,1478,0.0
5,1,27,1,2,18,1629,569,1,11,90,|,580,1630,0.0
4,1,27,1,3,0,139,571,1491,31,-1,,602,1630,0.0
5,1,27,1,3,1,139,571,87,31,96,ANJOU,602,226,0.0
5,1,27,1,3,2,569,598,28,1,0,__,599,597,0.0
5,1,27,1,3,3,727,577,62,18,96,1138,595,789,0.0
5,1,27,1,3,4,1110,578,78,18,80,11675,596,1188,0.0
5,1,27,1,3,5,1209,583,48,13,96,rue,596,1257,0.0
5,1,27,1,3,6,1277,577,163,19,95,Sherbrooke,596,1440,0.0
5,1,27,1,3,7,1460,580,46,16,95,est,596,1506,0.0
5,1,27,1,3,8,1629,594,1,4,86,|,598,1630,0.0
4,1,27,1,4,0,144,605,1294,25,-1,,630,1438,0.0
5,1,27,1,4,1,144,606,49,18,56,H1iJ,624,193,0.0
5,1,27,1,4,2,212,606,45,18,66,1A1,624,257,0.0
5,1,27,1,4,3,486,605,65,24,22,CERES,629,551,0.0
5,1,27,1,4,4,559,605,111,25,0,"FERTSRTON,",630,670,0.0
5,1,27,1,4,5,727,607,62,18,96,1068,625,789,0.0
5,1,27,1,4,6,1107,608,143,21,95,"Montreal,",629,1250,0.0
5,1,27,1,4,7,1276,609,30,21,85,QC,630,1306,0.0
5,1,27,1,4,8,1325,608,49,18,22,HIB,626,1374,0.0
5,1,27,1,4,9,1394,609,44,18,28,1¢c3,627,1438,0.0
4,1,27,1,5,0,150,634,1480,24,-1,,658,1630,0.0
5,1,27,1,5,1,150,634,69,21,0,(514),655,219,0.0
5,1,27,1,5,2,228,634,128,19,0,352-5550,653,356,0.0
5,1,27,1,5,3,1115,637,69,21,46,(613),658,1184,0.0
5,1,27,1,5,4,1196,637,126,18,46,996-6666,655,1322,0.0
5,1,27,1,5,5,1629,642,1,12,86,|,654,1630,0.0
4,1,27,1,6,0,62,686,1534,37,-1,,723,1596,0.0
5,1,27,1,6,1,62,703,2,16,0,",",719,64,0.0
5,1,27,1,6,2,80,694,138,14,71,PRODUCTIMETER,708,218,0.0
5,1,27,1,6,3,368,699,70,34,96,PRODUCT,733,438,0.0
5,1,27,1,6,4,439,709,256,14,93,DESCRIPTION,723,695,0.0
5,1,27,1,6,5,570,699,10,34,93,-,733,580,0.0
5,1,27,1,6,6,587,709,106,14,96,DESCRIPTION,723,693,0.0
5,1,27,1,6,7,702,710,21,13,96,DU,723,723,0.0
5,1,27,1,6,8,731,710,73,13,96,PRODUIT,723,804,0.0
5,1,27,1,6,9,1162,686,70,33,0,MUTRES,719,1232,0.0
5,1,27,1,6,10,1306,697,104,14,88,CORRECTED,711,1410,0.0
5,1,27,1,6,11,1414,693,14,42,73,|},735,1428,0.0
5,1,27,1,6,12,1439,698,45,13,87,TEMP,711,1484,0.0
5,1,27,1,6,13,1498,693,18,42,38,|,735,1516,0.0
5,1,27,1,6,14,1526,697,70,14,91,DENSITY,711,1596,0.0
4,1,27,1,7,0,62,720,1534,28,-1,,748,1596,0.0
5,1,27,1,7,1,62,720,149,26,36,_PRODUIT/METER,746,211,0.0
5,1,27,1,7,2,459,746,4,1,9,:,747,463,0.0
5,1,27,1,7,3,522,746,11,1,0,-,747,533,0.0
5,1,27,1,7,4,916,746,12,1,0,-,747,928,0.0
5,1,27,1,7,5,1093,747,31,1,13,__|__,748,1124,0.0
5,1,27,1,7,6,1162,725,92,14,13,MESUREES,739,1254,0.0
5,1,27,1,7,7,1331,725,61,14,47,TO1SC,739,1392,0.0
5,1,27,1,7,8,1420,725,78,17,28,CELSIUS},742,1498,0.0
5,1,27,1,7,9,1526,726,70,13,77,DENSITE,739,1596,0.0
4,1,27,1,8,0,146,750,1442,29,-1,,779,1588,0.0
5,1,27,1,8,1,146,757,93,18,95,103265,775,239,0.0
5,1,27,1,8,2,254,753,14,32,95,|,785,268,0.0
5,1,27,1,8,3,276,759,49,17,95,NOT,776,325,0.0
5,1,27,1,8,4,342,759,148,18,96,REGULATED,777,490,0.0
5,1,27,1,8,5,508,760,83,17,96,UNDER,777,591,0.0
5,1,27,1,8,6,609,760,48,17,95,TDG,777,657,0.0
5,1,27,1,8,7,948,750,1,10,34,|,760,949,0.0
5,1,27,1,8,8,976,759,95,19,74,0.9638,778,1071,0.0
5,1,27,1,8,9,1128,754,2,7,96,|,761,1130,0.0
5,1,27,1,8,10,1176,760,79,18,90,44001,778,1255,0.0
5,1,27,1,8,11,1327,760,79,19,92,42408,779,1406,0.0
5,1,27,1,8,12,1427,760,61,19,89,62.2,779,1488,0.0
5,1,27,1,8,13,1510,760,78,19,42,|910.6,779,1588,0.0
4,1,27,1,9,0,62,788,1027,27,-1,,815,1089,0.0
5,1,27,1,9,1,62,793,1,22,48,|,815,63,0.0
5,1,27,1,9,2,142,788,98,18,91,MTR271,806,240,0.0
5,1,27,1,9,3,251,784,14,31,95,|,815,265,0.0
5,1,27,1,9,4,276,790,81,16,96,HEAVY,806,357,0.0
5,1,27,1,9,5,374,789,101,18,93,VACUUM,807,475,0.0
5,1,27,1,9,6,492,790,93,17,77,GASOIL,807,585,0.0
5,1,27,1,9,7,599,789,84,21,77,(HVGO),810,683,0.0
5,1,27,1,9,8,973,792,48,16,92,API,808,1021,0.0
5,1,27,1,9,9,1043,790,46,19,91,54B,809,1089,0.0
4,1,27,1,10,0,454,881,233,76,-1,,957,687,0.0
5,1,27,1,10,1,454,881,127,76,52,Zool,957,581,0.0
5,1,27,1,10,2,582,927,11,4,26,-,931,593,0.0
5,1,27,1,10,3,616,898,71,57,51,24,955,687,0.0
4,1,27,1,11,0,450,1015,5,9,-1,,1024,455,0.0
5,1,27,1,11,1,450,1015,5,9,0,’,1024,455,0.0
4,1,27,1,12,0,416,1078,244,121,-1,,1199,660,0.0
5,1,27,1,12,1,416,1078,121,121,57,cule,1199,537,0.0
5,1,27,1,12,2,545,1122,115,51,44,HS,1173,660,0.0
4,1,27,1,13,0,254,1233,2,12,-1,,1245,256,0.0
5,1,27,1,13,1,254,1233,2,12,53,|,1245,256,0.0
4,1,27,1,14,0,254,1251,1,10,-1,,1261,255,0.0
5,1,27,1,14,1,254,1251,1,10,79,|,1261,255,0.0
4,1,27,1,15,0,1502,1474,2,12,-1,,1486,1504,0.0
5,1,27,1,15,1,1502,1474,2,12,61,i},1486,1504,0.0
4,1,27,1,16,0,308,1488,1195,34,-1,,1522,1503,0.0
5,1,27,1,16,1,308,1489,79,19,96,Total,1508,387,0.0
5,1,27,1,16,2,408,1488,96,20,96,Litres,1508,504,0.0
5,1,27,1,16,3,523,1489,33,23,96,by,1512,556,0.0
5,1,27,1,16,4,575,1489,112,19,96,Product,1508,687,0.0
5,1,27,1,16,5,1502,1517,1,5,53,|,1522,1503,0.0
4,1,27,1,17,0,276,1519,1128,23,-1,,1542,1404,0.0
5,1,27,1,17,1,276,1519,95,19,71,103265,1538,371,0.0
5,1,27,1,17,2,474,1522,81,17,96,HEAVY,1539,555,0.0
5,1,27,1,17,3,573,1521,100,19,92,VACUUM,1540,673,0.0
5,1,27,1,17,4,691,1522,94,18,78,GASOIL,1540,785,0.0
5,1,27,1,17,5,797,1521,84,21,78,(HVGO),1542,881,0.0
5,1,27,1,17,6,1174,1523,79,19,96,44001,1542,1253,0.0
5,1,27,1,17,7,1325,1523,79,19,96,42408,1542,1404,0.0
4,1,27,1,18,0,1502,1612,1,12,-1,,1624,1503,0.0
5,1,27,1,18,1,1502,1612,1,12,80,|,1624,1503,0.0
4,1,27,1,19,0,1502,1635,1,11,-1,,1646,1503,0.0
5,1,27,1,19,1,1502,1635,1,11,83,|,1646,1503,0.0
4,1,27,1,20,0,1502,1666,1,11,-1,,1677,1503,0.0
5,1,27,1,20,1,1502,1666,1,11,82,|,1677,1503,0.0
4,1,27,1,21,0,246,1680,1378,11,-1,,1691,1624,0.0
5,1,27,1,21,1,246,1685,7,1,35,t,1686,253,0.0
5,1,27,1,21,2,411,1685,37,2,39,—==,1687,448,0.0
5,1,27,1,21,3,828,1687,8,1,79,=,1688,836,0.0
5,1,27,1,21,4,927,1686,20,3,4,a,1689,947,0.0
5,1,27,1,21,5,1312,1688,29,1,59,—,1689,1341,0.0
5,1,27,1,21,6,1430,1680,74,10,33,|,1690,1504,0.0
5,1,27,1,21,7,1546,1689,78,2,59,—,1691,1624,0.0
2,1,28,0,0,0,1127,577,8,1113,-1,,1690,1135,0.0
3,1,28,1,0,0,1127,577,8,1113,-1,,1690,1135,0.0
4,1,28,1,1,0,1127,577,8,1113,-1,,1690,1135,0.0
5,1,28,1,1,1,1127,577,8,1113,95, ,1690,1135,0.0
2,1,29,0,0,0,1417,677,7,1013,-1,,1690,1424,0.0
3,1,29,1,0,0,1417,677,7,1013,-1,,1690,1424,0.0
4,1,29,1,1,0,1417,677,7,1013,-1,,1690,1424,0.0
5,1,29,1,1,1,1417,677,7,1013,95, ,1690,1424,0.0
2,1,30,0,0,0,252,686,7,1001,-1,,1687,259,0.0
3,1,30,1,0,0,252,686,7,1001,-1,,1687,259,0.0
4,1,30,1,1,0,252,686,7,1001,-1,,1687,259,0.0
5,1,30,1,1,1,252,686,7,1001,95, ,1687,259,0.0
2,1,31,0,0,0,1279,1304,3,386,-1,,1690,1282,0.0
3,1,31,1,0,0,1279,1304,3,386,-1,,1690,1282,0.0
4,1,31,1,1,0,1279,1304,3,386,-1,,1690,1282,0.0
5,1,31,1,1,1,1279,1304,3,386,95, ,1690,1282,0.0
2,1,32,0,0,0,954,1687,355,3,-1,,1690,1309,0.0
3,1,32,1,0,0,954,1687,355,3,-1,,1690,1309,0.0
4,1,32,1,1,0,954,1687,355,3,-1,,1690,1309,0.0
5,1,32,1,1,1,954,1687,355,3,95, ,1690,1309,0.0
2,1,33,0,0,0,64,1683,325,4,-1,,1687,389,0.0
3,1,33,1,0,0,64,1683,325,4,-1,,1687,389,0.0
4,1,33,1,1,0,64,1683,325,4,-1,,1687,389,0.0
5,1,33,1,1,1,64,1683,325,4,95, ,1687,389,0.0
2,1,34,0,0,0,72,1697,878,40,-1,,1737,950,0.0
3,1,34,1,0,0,72,1697,878,40,-1,,1737,950,0.0
4,1,34,1,1,0,73,1697,862,20,-1,,1717,935,0.0
5,1,34,1,1,1,73,1697,2,13,71,|,1710,75,0.0
5,1,34,1,1,2,82,1697,49,17,73,hereby,1714,131,0.0
5,1,34,1,1,3,137,1697,54,14,95,declare,1711,191,0.0
5,1,34,1,1,4,196,1698,27,13,96,that,1711,223,0.0
5,1,34,1,1,5,228,1698,23,13,96,the,1711,251,0.0
5,1,34,1,1,6,256,1699,61,13,94,contents,1712,317,0.0
5,1,34,1,1,7,323,1699,13,13,96,of,1712,336,0.0
5,1,34,1,1,8,342,1698,24,14,96,this,1712,366,0.0
5,1,34,1,1,9,372,1700,93,16,96,consignment,1716,465,0.0
5,1,34,1,1,10,471,1703,22,9,96,are,1712,493,0.0
5,1,34,1,1,11,499,1699,28,17,95,fully,1716,527,0.0
5,1,34,1,1,12,534,1699,25,13,96,and,1712,559,0.0
5,1,34,1,1,13,566,1700,75,16,95,accurately,1716,641,0.0
5,1,34,1,1,14,647,1699,70,14,94,described,1713,717,0.0
5,1,34,1,1,15,723,1700,44,13,96,above,1713,767,0.0
5,1,34,1,1,16,773,1700,17,16,95,by,1716,790,0.0
5,1,34,1,1,17,795,1700,22,14,96,the,1714,817,0.0
5,1,34,1,1,18,823,1703,47,14,96,proper,1717,870,0.0
5,1,34,1,1,19,876,1700,59,17,95,shipping,1717,935,0.0
4,1,34,1,2,0,72,1717,878,20,-1,,1737,950,0.0
5,1,34,1,2,1,72,1720,44,10,90,"name,",1730,116,0.0
5,1,34,1,2,2,123,1720,23,10,96,are,1730,146,0.0
5,1,34,1,2,3,152,1717,59,17,96,properly,1734,211,0.0
5,1,34,1,2,4,216,1717,67,14,54,classified,1731,283,0.0
5,1,34,1,2,5,289,1718,26,13,94,and,1731,315,0.0
5,1,34,1,2,6,321,1718,74,17,94,"packaged,",1735,395,0.0
5,1,34,1,2,7,402,1718,35,14,96,have,1732,437,0.0
5,1,34,1,2,8,443,1718,77,17,92,dangerous,1735,520,0.0
5,1,34,1,2,9,526,1719,44,17,92,gaods,1736,570,0.0
5,1,34,1,2,10,577,1719,42,17,27,safety,1736,619,0.0
5,1,34,1,2,11,626,1719,43,14,94,marks,1733,669,0.0
5,1,34,1,2,12,675,1719,59,17,96,properly,1736,734,0.0
5,1,34,1,2,13,741,1719,47,14,82,affixed,1733,788,0.0
5,1,34,1,2,14,794,1723,14,10,96,or,1733,808,0.0
5,1,34,1,2,15,813,1719,68,18,94,displayed,1737,881,0.0
5,1,34,1,2,16,888,1723,16,10,96,on,1733,904,0.0
5,1,34,1,2,17,910,1720,40,16,96,"them,",1736,950,0.0
2,1,35,0,0,0,1023,1742,438,5,-1,,1747,1461,0.0
3,1,35,1,0,0,1023,1742,438,5,-1,,1747,1461,0.0
4,1,35,1,1,0,1023,1742,438,5,-1,,1747,1461,0.0
5,1,35,1,1,1,1023,1742,438,5,95, ,1747,1461,0.0
2,1,36,0,0,0,1501,1744,3,48,-1,,1792,1504,0.0
3,1,36,1,0,0,1501,1744,3,48,-1,,1792,1504,0.0
4,1,36,1,1,0,1501,1744,3,48,-1,,1792,1504,0.0
5,1,36,1,1,1,1501,1744,3,48,95, ,1792,1504,0.0
2,1,37,0,0,0,93,1796,436,7,-1,,1803,529,0.0
3,1,37,1,0,0,93,1796,436,7,-1,,1803,529,0.0
4,1,37,1,1,0,93,1796,436,7,-1,,1803,529,0.0
5,1,37,1,1,1,93,1796,436,7,95, ,1803,529,0.0
2,1,38,0,0,0,1293,1744,2,85,-1,,1829,1295,0.0
3,1,38,1,0,0,1293,1744,2,85,-1,,1829,1295,0.0
4,1,38,1,1,0,1293,1744,2,85,-1,,1829,1295,0.0
5,1,38,1,1,1,1293,1744,2,85,95, ,1829,1295,0.0
2,1,39,0,0,0,830,1823,798,9,-1,,1832,1628,0.0
3,1,39,1,0,0,830,1823,798,9,-1,,1832,1628,0.0
4,1,39,1,1,0,830,1823,798,9,-1,,1832,1628,0.0
5,1,39,1,1,1,830,1823,798,9,95, ,1832,1628,0.0
2,1,40,0,0,0,813,1865,820,68,-1,,1933,1633,0.0
3,1,40,1,0,0,813,1865,820,68,-1,,1933,1633,0.0
4,1,40,1,1,0,813,1865,820,68,-1,,1933,1633,0.0
5,1,40,1,1,1,813,1865,820,68,95,  ,1933,1633,0.0
5,1,40,1,1,2,1536,1865,97,21,95,  ,1886,1633,0.0
2,1,41,0,0,0,813,1865,627,21,-1,,1886,1440,0.0
3,1,41,1,0,0,813,1865,627,21,-1,,1886,1440,0.0
4,1,41,1,1,0,813,1865,627,21,-1,,1886,1440,0.0
5,1,41,1,1,1,813,1865,512,21,95,  ,1886,1325,0.0
5,1,41,1,1,2,1386,1885,54,1,95, ,1886,1440,0.0
2,1,42,0,0,0,1621,185,16,1725,-1,,1910,1637,0.0
3,1,42,1,0,0,1621,185,16,1725,-1,,1910,1637,0.0
4,1,42,1,1,0,1621,185,16,1725,-1,,1910,1637,0.0
5,1,42,1,1,1,1621,185,16,1725,95, ,1910,1637,0.0
2,1,43,0,0,0,56,1240,10,660,-1,,1900,66,0.0
3,1,43,1,0,0,56,1240,10,660,-1,,1900,66,0.0
4,1,43,1,1,0,56,1240,10,660,-1,,1900,66,0.0
5,1,43,1,1,1,56,1240,10,660,95, ,1900,66,0.0
2,1,44,0,0,0,60,1737,1566,182,-1,,1919,1626,0.0
3,1,44,1,0,0,60,1737,1566,171,-1,,1908,1626,0.0
4,1,44,1,1,0,60,1737,1566,23,-1,,1760,1626,0.0
5,1,44,1,1,1,60,1741,1,3,75,|,1744,61,0.0
5,1,44,1,1,2,73,1737,26,12,75,and,1749,99,0.0
5,1,44,1,1,3,105,1740,22,10,84,are,1750,127,0.0
5,1,44,1,1,4,134,1740,11,9,95,in,1749,145,0.0
5,1,44,1,1,5,151,1737,15,13,84,all,1750,166,0.0
5,1,44,1,1,6,172,1738,61,15,96,respects,1753,233,0.0
5,1,44,1,1,7,240,1741,11,9,96,in,1750,251,0.0
5,1,44,1,1,8,257,1741,46,13,95,proper,1754,303,0.0
5,1,44,1,1,9,309,1738,65,13,94,condition,1751,374,0.0
5,1,44,1,1,10,380,1738,19,13,93,for,1751,399,0.0
5,1,44,1,1,11,404,1739,65,15,96,transport,1754,469,0.0
5,1,44,1,1,12,474,1738,71,17,87,according,1755,545,0.0
5,1,44,1,1,13,551,1740,12,11,89,to,1751,563,0.0
5,1,44,1,1,14,569,1739,23,13,89,the,1752,592,0.0
5,1,44,1,1,15,597,1739,106,16,6,Transportation,1755,703,0.0
5,1,44,1,1,16,709,1740,13,12,96,of,1752,722,0.0
5,1,44,1,1,17,729,1740,79,15,96,Dangerous,1755,808,0.0
5,1,44,1,1,18,815,1740,46,12,94,Goods,1752,861,0.0
5,1,44,1,1,19,868,1740,85,16,93,Regulations,1756,953,0.0
5,1,44,1,1,20,962,1731,9,31,64,|,1762,971,0.0
5,1,44,1,1,21,992,1744,49,14,12,—rigewy,1758,1041,0.0
5,1,44,1,1,22,1134,1748,44,11,74,START,1759,1178,0.0
5,1,44,1,1,23,1184,1748,60,11,92,LOADING,1759,1244,0.0
5,1,44,1,1,24,1327,1748,43,12,76,FINISH,1760,1370,0.0
5,1,44,1,1,25,1376,1748,60,12,76,LOADING,1760,1436,0.0
5,1,44,1,1,26,1520,1745,32,15,6,Time,1760,1552,0.0
5,1,44,1,1,27,1557,1745,30,15,6,our,1760,1587,0.0
5,1,44,1,1,28,1599,1745,27,1,47,|,1746,1626,0.0
4,1,44,1,2,0,142,1762,1439,20,-1,,1782,1581,0.0
5,1,44,1,2,1,142,1762,115,19,95,Yannick,1781,257,0.0
5,1,44,1,2,2,274,1762,115,20,95,Mercier,1782,389,0.0
5,1,44,1,2,3,992,1762,60,10,49,ARRIVEE,1772,1052,0.0
5,1,44,1,2,4,1104,1762,46,11,1,DESUT,1773,1150,0.0
5,1,44,1,2,5,1155,1762,18,11,85,OU,1773,1173,0.0
5,1,44,1,2,6,1178,1762,98,11,89,CHARGEMENT,1773,1276,0.0
5,1,44,1,2,7,1316,1762,20,11,95,FIN,1773,1336,0.0
5,1,44,1,2,8,1342,1762,18,11,91,DU,1773,1360,0.0
5,1,44,1,2,9,1365,1762,98,11,59,CHARGEMENT,1773,1463,0.0
5,1,44,1,2,10,1526,1763,55,10,93,DEPART,1773,1581,0.0
4,1,44,1,3,0,156,1795,1430,33,-1,,1828,1586,0.0
5,1,44,1,3,1,156,1803,56,17,96,Shipper,1820,212,0.0
5,1,44,1,3,2,220,1790,33,39,96,name,1829,253,0.0
5,1,44,1,3,3,262,1790,53,39,23,(please,1829,315,0.0
5,1,44,1,3,4,322,1804,37,17,77,print),1821,359,0.0
5,1,44,1,3,5,437,1800,3,1,1,:,1801,440,0.0
5,1,44,1,3,6,959,1819,2,8,84,|,1827,961,0.0
5,1,44,1,3,7,974,1796,78,19,59,03:19,1815,1052,0.0
5,1,44,1,3,8,1142,1797,77,18,95,03:25,1815,1219,0.0
5,1,44,1,3,9,1342,1798,78,18,95,03:49,1816,1420,0.0
5,1,44,1,3,10,1502,1795,33,33,61,|03,1828,1535,0.0
5,1,44,1,3,11,1545,1798,41,18,59,249,1816,1586,0.0
4,1,44,1,4,0,60,1825,1510,21,-1,,1846,1570,0.0
5,1,44,1,4,1,60,1826,1,3,0,_,1829,61,0.0
5,1,44,1,4,2,73,1828,61,13,65,ORIVER,1841,134,0.0
5,1,44,1,4,3,140,1828,57,13,89,NAME,1841,197,0.0
5,1,44,1,4,4,191,1821,8,30,89,-,1851,199,0.0
5,1,44,1,4,5,203,1829,37,13,96,NOM,1842,240,0.0
5,1,44,1,4,6,247,1829,21,13,93,DU,1842,268,0.0
5,1,44,1,4,7,274,1829,117,14,87,CONDUCTEUR,1843,391,0.0
5,1,44,1,4,8,436,1825,12,1,0,~,1826,448,0.0
5,1,44,1,4,9,512,1825,11,2,0,~,1827,523,0.0
5,1,44,1,4,10,594,1830,60,13,90,ORIVER,1843,654,0.0
5,1,44,1,4,11,661,1830,47,13,90,NUMB,1843,708,0.0
5,1,44,1,4,12,769,1826,57,18,80,DRIVER,1844,826,0.0
5,1,44,1,4,13,834,1831,73,15,40,SJBNATUBE,1846,907,0.0
5,1,44,1,4,14,936,1838,4,3,89,-,1841,940,0.0
5,1,44,1,4,15,946,1832,96,13,92,SIGNATURE,1845,1042,0.0
5,1,44,1,4,16,1049,1827,145,18,34,DUCO@NDUCTEUR,1845,1194,0.0
5,1,44,1,4,17,1257,1828,7,1,33,|,1829,1264,0.0
5,1,44,1,4,18,1274,1828,60,17,26,TOTAL,1845,1334,0.0
5,1,44,1,4,19,1340,1832,83,14,49,QUANTITY,1846,1423,0.0
5,1,44,1,4,20,1429,1840,4,2,49,-,1842,1433,0.0
5,1,44,1,4,21,1439,1832,61,14,93,QUANT.,1846,1500,0.0
5,1,44,1,4,22,1506,1832,64,14,93,TOTALE,1846,1570,0.0
4,1,44,1,5,0,579,1832,886,30,-1,,1862,1465,0.0
5,1,44,1,5,1,579,1844,20,14,49,No,1858,599,0.0
5,1,44,1,5,2,606,1844,21,14,49,BU,1858,627,0.0
5,1,44,1,5,3,634,1844,117,14,38,"CONDUCTEUR,",1858,751,0.0
5,1,44,1,5,4,791,1849,5,7,0,OY!,1856,796,0.0
5,1,44,1,5,5,837,1832,12,28,45,9),1860,849,0.0
5,1,44,1,5,6,1462,1858,3,4,0,:,1862,1465,0.0
4,1,44,1,6,0,1325,1858,211,19,-1,,1877,1536,0.0
5,1,44,1,6,1,1325,1858,61,19,96,4400,1877,1386,0.0
5,1,44,1,6,2,1440,1860,96,17,96,Litres,1877,1536,0.0
4,1,44,1,7,0,142,1876,1275,43,-1,,1919,1417,0.0
5,1,44,1,7,1,142,1886,131,18,20,GHISLAIN,1904,273,0.0
5,1,44,1,7,2,324,1888,114,17,53,LAPRISE,1905,438,0.0
5,1,44,1,7,3,780,1876,43,43,50,lal,1919,823,0.0
5,1,44,1,7,4,1291,1889,78,18,53,38617,1907,1369,0.0
5,1,44,1,7,5,1394,1895,23,12,53,kg,1907,1417,0.0
2,1,45,0,0,0,751,1826,3,75,-1,,1901,754,0.0
3,1,45,1,0,0,751,1826,3,75,-1,,1901,754,0.0
4,1,45,1,1,0,751,1826,3,75,-1,,1901,754,0.0
5,1,45,1,1,1,751,1826,3,75,95, ,1901,754,0.0
2,1,46,0,0,0,54,1865,706,68,-1,,1933,760,0.0
3,1,46,1,0,0,54,1865,706,68,-1,,1933,760,0.0
4,1,46,1,1,0,54,1865,706,68,-1,,1933,760,0.0
5,1,46,1,1,1,54,1865,706,68,95, ,1933,760,0.0
2,1,47,0,0,0,82,1916,1524,59,-1,,1975,1606,0.0
3,1,47,1,0,0,82,1916,1524,55,-1,,1971,1606,0.0
4,1,47,1,1,0,82,1916,1524,26,-1,,1942,1606,0.0
5,1,47,1,1,1,82,1916,67,12,85,PRODUCT,1928,149,0.0
